session_id,rate_msps,tracklet_id,channel,edge,start_s,span_s,observations,norad,runner_norad,fit_rms_hz,evaluation_rms_hz,runner_evaluation_rms_hz,runner_ratio,tau_s,production_norad,production_accepted,png
scan-fw-41baafbb4271e426,10.0,sha256:4207254e99b64bdb912b89328cbbfc1972976601ab7a45462af8b2ba98baaad4,2,lower,10.160087299,25.396163145,28,66328,53081,64.03902426737218,67.18931476566945,1591.787161764701,23.691075989035518,-2.0,,,http://gauss:8090/api/v1/scanner/tracking/scan-fw-41baafbb4271e426/tle-review-01.png?sha256=sha256:d47193fa4b5052265c6ea8a9aef6e88f291042d2794c52e511efec94ad5ce4c6
scan-fw-41baafbb4271e426,10.0,sha256:65c479c588f2f9553b9040088f3a6934f0bb7bbab91869f822a4292933a8a70a,2,upper,11.14276131,24.553489232000004,37,66328,53081,76.77591694908179,84.93390601207491,944.5999453309738,11.121588417194443,-2.0,,,http://gauss:8090/api/v1/scanner/tracking/scan-fw-41baafbb4271e426/tle-review-02.png?sha256=sha256:cbba2937725021cd6842685bbb6038adf29d55514b5b872ceb80855f9268ae75
scan-fw-41baafbb4271e426,10.0,sha256:56685852024b7b4e66ab3d8b9d924d82790c2aab55f2eda87d2edb45efccf933,2,lower,31.626686825,24.554377699,36,59240,66115,111.85898199610257,88.26403094960816,252.33409333028547,2.858855307371453,1.0,,,http://gauss:8090/api/v1/scanner/tracking/scan-fw-41baafbb4271e426/tle-review-03.png?sha256=sha256:7c92ee9595a46022c2ca3a04663caf259628ee6a92a50cabdfbe13965a1f5cf5
scan-fw-41baafbb4271e426,10.0,sha256:34208e7c643f128477a0a4d716ee2f25b788dd24b57377cae0d55ccaa57d8267,2,upper,42.429523224,27.358754807999993,23,59240,54770,52.16979753500783,38.94416046204402,1237.4538114379059,31.775079928708703,1.0,59240,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-41baafbb4271e426/tle-review-04.png?sha256=sha256:edfbeef9933f65764c6fe0bda703574b61d4f51c8b6a3650de1b7fb0088d206f
scan-fw-41baafbb4271e426,10.0,sha256:a55684d9beee524e9f920eca947434b5820927d9935a46d8943e2196323cec25,4,upper,85.082519931,29.88321083800001,30,68050,57414,66.90426958372393,47.0648421059712,881.853682663527,18.736994393350884,-2.0,68050,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-41baafbb4271e426/tle-review-05.png?sha256=sha256:a4993549cb721063a41320fa272111656f637ed8503950a4c2109d0c6ac87239
scan-fw-41baafbb4271e426,10.0,sha256:edf1750b7df7701468e0c5698a72e66a9a1bab4cdb9f0e617f167dd3d4b506bc,4,lower,92.517613125,24.973471161000006,22,68050,57414,52.492257529313726,29.477194517270036,1220.9309649973777,41.41951040429106,-2.0,,,http://gauss:8090/api/v1/scanner/tracking/scan-fw-41baafbb4271e426/tle-review-06.png?sha256=sha256:55421ca1e5c0b1d24c93fddf87fe2c4f025b998acb0ba29558635d5bf44fcdd4
scan-fw-41baafbb4271e426,10.0,sha256:f353897a43e2d31205947528bc624211f0ad5338effc645f9ef82c3eab29fa0f,3,upper,96.307014763,29.179740984999995,35,67976,57414,54.38921821247112,75.44448746184123,2093.1719737212834,27.74453169663298,-4.0,67976,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-41baafbb4271e426/tle-review-07.png?sha256=sha256:52b10ab08b437100564bc712bb58970ecef96d8ab7ab2eda0e17da29581f1682
scan-fw-41baafbb4271e426,10.0,sha256:9a761696e25189933db900fa5ab70633ea46e04ec75e3cb160d95c74f531fd3c,4,lower,159.303061745,38.44539846399999,39,62284,62998,75.85408464308212,53.40348971033509,2265.2222225456553,42.417119833037255,-3.0,62284,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-41baafbb4271e426/tle-review-08.png?sha256=sha256:5f076acc502a0217a3a493333d4cf31506c6e885b409471838c30df5c373c0cf
scan-fw-41baafbb4271e426,10.0,sha256:276c864984ef68361e5a4e454dd2e2206ef650e18de30de83aa5a36f72f1234a,4,upper,162.531058345,34.93606962200002,26,62284,62998,127.49626906618658,59.75267923514933,1900.0877054848388,31.7992051537518,-3.0,,,http://gauss:8090/api/v1/scanner/tracking/scan-fw-41baafbb4271e426/tle-review-09.png?sha256=sha256:0228cd4a34e19a00e1daee5a1f578602f3e499b6f13bc05cbac74293f7149cfc
scan-fw-6bff1fff37cc8ff2,15.0,sha256:f1943533397b72fe68c0b55a8053a7ffcb2f92c1270976f6c046992d33bae702,2,upper,58.118431803,33.253227996,38,67086,56288,67.38998275231988,51.77139221847466,361.3373795134452,6.97947967071478,-1.0,67086,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-6bff1fff37cc8ff2/tle-review-01.png?sha256=sha256:5e91580b1242a5bed0b5aada2b059b4caec86b3ad62234222bd15ccd2473b9e8
scan-fw-6bff1fff37cc8ff2,15.0,sha256:518bda1e8da5decd5aac7d187af7093cd9022948ddd93499370edea9ac1efe21,2,lower,58.678687357,32.27206932,24,67086,56288,46.28178317963516,52.08468509103273,374.7565538231186,7.1951390925782786,0.0,,,http://gauss:8090/api/v1/scanner/tracking/scan-fw-6bff1fff37cc8ff2/tle-review-02.png?sha256=sha256:e5c4c0d72732643898e3975b394ddbd1d9d524de2338812c2acfb934506d0d64
scan-fw-6bff1fff37cc8ff2,15.0,sha256:edde68a4c0b52a74b9f86a245010daead66c0fd5f1e0b28c6b4b359a5e68d402,3,lower,59.380025214,22.452074397999993,30,67086,56288,31.200074443143958,48.49706910883719,156.24223076548594,3.2216839828989854,-1.0,,,http://gauss:8090/api/v1/scanner/tracking/scan-fw-6bff1fff37cc8ff2/tle-review-03.png?sha256=sha256:fa2ff21a6bc7ab49191f29bc4f58741259d67118c45fe74684abc86b132033c7
scan-fw-6bff1fff37cc8ff2,15.0,sha256:5c0f13ffc8e5e897dd2ba237a8c2751d9ef0c36696bb329c0c1158bb38722cfd,3,lower,63.168403547,13.892095870000006,16,63373,58749,59.2069925906411,197.86499595048443,429.56634833227844,2.1710072884229463,-3.0,,,http://gauss:8090/api/v1/scanner/tracking/scan-fw-6bff1fff37cc8ff2/tle-review-04.png?sha256=sha256:76f65178148869712bcda83c52d6d49062d367c9d727d88330e4db4d2028db75
scan-fw-6bff1fff37cc8ff2,15.0,sha256:d21e33975dfc79d56a3783baf5ecdbb78825b9fad78c0ba9cf0c987c1b1f187f,3,lower,73.554714652,31.846746749000005,30,67092,67086,59.1678299198908,71.4710301434076,462.5201082139464,6.471434751757369,-1.0,,,http://gauss:8090/api/v1/scanner/tracking/scan-fw-6bff1fff37cc8ff2/tle-review-05.png?sha256=sha256:7fc232891df0f58b0a7cd700a5ee68689c88bbab2074999a31a677465eb4bbb4
scan-fw-6bff1fff37cc8ff2,15.0,sha256:dda61a63f41eaeeadd15727a23a8b87dd0e4a5495fe3c271279560d96afbb8bc,2,lower,89.548105478,13.187996718000008,14,67092,56288,18.100409641308833,24.80136718894639,90.36667520841374,3.6436166812887985,-2.0,,,http://gauss:8090/api/v1/scanner/tracking/scan-fw-6bff1fff37cc8ff2/tle-review-06.png?sha256=sha256:945085422aa26cc28581f822dbbe9d9221fd1da9bee4fc11ee5a28544a805037
scan-fw-6bff1fff37cc8ff2,15.0,sha256:724fa6887e1f5a8f6d4d756dc3db08a7f456bcb5f577f84b2ae1c27a8676e4f1,2,upper,103.437849696,13.330709717000005,20,69199,58970,45.91394838999614,30.923096264657136,41.27368485650919,1.3347203172433295,5.0,63664,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-6bff1fff37cc8ff2/tle-review-07.png?sha256=sha256:8cd84082f33b1bea1b24dd28f30fcf029a4af2ab4e8dbfe5ce865d33646abbd1
scan-fw-6bff1fff37cc8ff2,15.0,sha256:40d9753465d08b6198c12aa0af93396c8080f3cd101708307e6f33b61e4758d2,2,lower,105.681861338,12.069365433000002,16,58970,69199,28.536815418927503,38.3737899572129,47.47921136217398,1.2372823068848215,1.0,,,http://gauss:8090/api/v1/scanner/tracking/scan-fw-6bff1fff37cc8ff2/tle-review-08.png?sha256=sha256:f3270700a52d7fd01f2d77fc15d61b1a50e87bbb1e1be239bd322a215e9a5066
scan-fw-6bff1fff37cc8ff2,15.0,sha256:c72239934b136d80c4cc4e2d10a4c668fcf367c8c5615450294654c18a696d94,4,upper,219.064575019,31.43204876500002,25,68063,56504,72.34324887009821,73.6826744992663,3468.3132294654038,47.07094650181217,-2.0,,,http://gauss:8090/api/v1/scanner/tracking/scan-fw-6bff1fff37cc8ff2/tle-review-09.png?sha256=sha256:97488d1997d3eca00d041cead37d27c735a078c44dd95ecbd32890df823320f9
scan-fw-6bff1fff37cc8ff2,15.0,sha256:0a740ffe0c3f0fb986cd795de7384172c2620f159fb02fa1edbccaacca4df10e,4,lower,220.467255355,34.51880216800001,30,68063,56504,33.30519854338576,39.386212607954526,5342.5973086291515,135.64638371830017,-2.0,68063,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-6bff1fff37cc8ff2/tle-review-10.png?sha256=sha256:45bdff68c0c6478c8549798d722c5dfd3f4e173bf7a5521c24d595884f199e6f
scan-fw-6bff1fff37cc8ff2,15.0,sha256:f9bd51c5468c066b337d6e85bc6e9019fa86b1f7774caf04afb05741bb427ee4,2,lower,246.145826687,21.46820321199999,18,62289,63107,64.48213551351267,81.17981041054577,148.4594894843355,1.8287735427508425,0.0,,,http://gauss:8090/api/v1/scanner/tracking/scan-fw-6bff1fff37cc8ff2/tle-review-11.png?sha256=sha256:e9be909082d05e46e4c45a2a600d6f701e2374b6019fbefb69b6985358e35831
scan-fw-6bff1fff37cc8ff2,15.0,sha256:547261d4bfc8412f47daaf34a7c8215567ac9b3974d6363dc68a0f5454894467,3,lower,254.845997343,26.240894002000033,26,61589,46384,46.74571198384778,72.97001982855322,2617.324841435609,35.868495686107075,-1.0,61589,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-6bff1fff37cc8ff2/tle-review-12.png?sha256=sha256:dc167bf6839eaf9e13438c1801415f5453b5559c664699e723e452123f3f7ef5
scan-fw-b2f704c15e95d366,10.0,sha256:3217a259b18fd1745edcf3730e8e4390eb0ba69a6bbb0d75f01422420ac5b5cd,3,upper,120.428936141,27.92578310400002,26,62749,69500,136.81055177676717,131.761908147365,931.1125637732329,7.066629323035144,-5.0,69500,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-b2f704c15e95d366/tle-review-01.png?sha256=sha256:6c3ab23db5ade55a53c99b4f09e1e486d598651e82f509150a9b359bfb81e9bc
scan-fw-b2f704c15e95d366,10.0,sha256:be2ddccc9446a1aec57d023b32b5c15e793b1b36e11f1a640896b1ebb01cf310,3,lower,120.849431567,23.577371821,31,62749,69500,97.1749120984411,106.30955702598277,893.0383961847741,8.400358548822751,-5.0,,,http://gauss:8090/api/v1/scanner/tracking/scan-fw-b2f704c15e95d366/tle-review-02.png?sha256=sha256:24f8bdeefa433aef451c3302f07ca8e442dada291387e268722e3b59197d1b17
scan-fw-b2f704c15e95d366,10.0,sha256:12ed9041c01bdfc06eb9990dbecbdf18211ca3547d584e79ad01c42f004bd203,1,lower,192.274733333,14.17349050499999,19,68145,61592,27.578183636656842,132.476963871329,335.9449070576084,2.5358741417406114,0.0,,,http://gauss:8090/api/v1/scanner/tracking/scan-fw-b2f704c15e95d366/tle-review-03.png?sha256=sha256:3e42cd92c022559d31da03cfe976f83938e3c00b9143a96de1752d3a38ca7d0e
scan-fw-b2f704c15e95d366,10.0,sha256:4f1b57e450ded2ecb91f0a3c7a073daaae6afdd974969ba2aab7deed190f56ae,4,lower,205.184199922,36.902826224999984,30,68145,63378,91.39573100524068,138.59010326588128,240.49890426651726,1.7353252403970487,1.0,,,http://gauss:8090/api/v1/scanner/tracking/scan-fw-b2f704c15e95d366/tle-review-04.png?sha256=sha256:a2d33e1cd33e78d678776da34158baf3f34cb751693132aaf21f16d1f6d89efa
scan-fw-b2f704c15e95d366,10.0,sha256:1597db9ae2ec854d743b178678ce222bcca0f8f113793e1ec9e7750f560dd469,1,upper,205.325477291,37.60285765500001,40,68145,63378,147.09202990677318,202.3211867192017,241.38085432241138,1.19305772290383,2.0,63378,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-b2f704c15e95d366/tle-review-05.png?sha256=sha256:e3e28f6a7858f63e31d59ef003ac06d34c1696595b0d1bbe9bf959010f54a575
scan-fw-b2f704c15e95d366,10.0,sha256:bb5d12ac5390b51def5f55f1d6a592ad24532130d2f63ea2cb43029ff5da1484,1,lower,206.448223858,36.198778731999994,49,68145,63378,111.389444729417,117.59901366133822,215.34135043156667,1.83114929051792,1.0,,,http://gauss:8090/api/v1/scanner/tracking/scan-fw-b2f704c15e95d366/tle-review-06.png?sha256=sha256:01baab66f0971733166eb1258499c40468dc6e3df11af1883fd0c95d915858c7
scan-fw-e902dc59d3ff9b05,15.0,sha256:ab09d244cf155df70e49a2a3fe6d406354360003acf6f1bbb8736e8347bea089,3,lower,67.813993057,17.257256511999998,23,65642,68143,74.07465972820289,66.38319754293941,203.73841254736226,3.0691262260389878,-2.0,,,http://gauss:8090/api/v1/scanner/tracking/scan-fw-e902dc59d3ff9b05/tle-review-01.png?sha256=sha256:29bb2a39ce7242172c5d2142bfc2a68a944b9b96330a517b1d47ad06aef23720
scan-fw-e902dc59d3ff9b05,15.0,sha256:514baa2d377f4f50ea56197eef23ab638621367cec6ca013a28506306a6b020a,3,lower,86.334666177,31.006190176000004,31,68143,65642,95.43790834503658,138.83137625805156,4518.419756564439,32.54609929217922,-5.0,68143,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-e902dc59d3ff9b05/tle-review-02.png?sha256=sha256:85dcccd8a3a171dbb78f0d41be9c2992cdaa4c1087d2bf688e26efa1aa15703a
scan-fw-e902dc59d3ff9b05,15.0,sha256:51cf33fbf071a61b9f0340075acf99f4646c01ce6c9d56aaea2cbbe27f0e1732,3,upper,87.878649483,29.042074375,38,68143,65642,142.9839042084553,117.77880998152293,2803.7819526382405,23.80548719313853,-5.0,,,http://gauss:8090/api/v1/scanner/tracking/scan-fw-e902dc59d3ff9b05/tle-review-03.png?sha256=sha256:a33ac7f4bf04d6a32d59d2da8205465c7cf83ecf8393a51327c1d07ead6d403a
scan-fw-e902dc59d3ff9b05,15.0,sha256:7f68bc51583ced71f9d6343b00faac947511cb566b43e0d15ffd4e59096b2570,2,upper,178.660316104,23.852330223999985,17,67335,60272,91.45814884523759,161.0295538366157,196.7918844265382,1.2220855100064911,-5.0,,,http://gauss:8090/api/v1/scanner/tracking/scan-fw-e902dc59d3ff9b05/tle-review-04.png?sha256=sha256:eb03972c55e18f04236d5681627914088ef0cd924cd8c33e094d5a1c7e3acd7b
scan-fw-e902dc59d3ff9b05,15.0,sha256:0651d3b950082f88ca46e35263d2cb7fe22cb0e118030955fd57cb872673ce34,2,lower,179.362170239,28.201457680999994,26,67335,60272,67.33178605349559,53.352377047963465,200.8103139650251,3.7638494304480163,-5.0,67335,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-e902dc59d3ff9b05/tle-review-05.png?sha256=sha256:d446058b500e1bd4e0d1c689d87c70f8a78e63d514388218d7b9a0df8240a507
scan-fw-e902dc59d3ff9b05,15.0,sha256:8a3e0f510c89d8ec7551f3a0c15a930d72596cc1b063605100cd2a2cfc7deb6b,1,upper,191.989996499,26.37896037499999,25,67335,52607,31.16165637857836,46.02279775213407,504.589671743829,10.963906941542493,-5.0,,,http://gauss:8090/api/v1/scanner/tracking/scan-fw-e902dc59d3ff9b05/tle-review-06.png?sha256=sha256:5d3879bc1a837ff9e36dd080631c5f0f4f5b0b74aed8821276a56e89a28f89bd
scan-fw-e902dc59d3ff9b05,15.0,sha256:237593be691f8de18c615b6973f24fd904838e6975fec6b5597a61aea23f7c20,2,upper,223.979566594,17.259973580999997,16,67814,51991,74.77359914630937,109.34019318070894,149.18151900040965,1.3643795082184835,-5.0,,,http://gauss:8090/api/v1/scanner/tracking/scan-fw-e902dc59d3ff9b05/tle-review-07.png?sha256=sha256:134d843329e4621a4cf8ba488c8426ebc6a9b97c676c655fd4e674e1b3ac0a82
scan-fw-e902dc59d3ff9b05,15.0,sha256:7e4723ae331121044174c8a4a9c19c44b8d57f2eab737c1e2398a009a364aeb4,2,lower,225.242967251,20.62588187,14,51991,67814,64.11428628629817,157.10432090183713,228.52143784326796,1.4545840402827246,-3.0,67814,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-e902dc59d3ff9b05/tle-review-08.png?sha256=sha256:809becdd9fd1c2257f2dfce03d26be2a60a33cef3dd4cc1fcc69025ba04c3687
scan-fw-e902dc59d3ff9b05,15.0,sha256:676d30ebfe73d325b4b480c1582ef27e6607f73f4b7f052f7f5eb62d862909cc,2,lower,279.683000508,18.803343232999964,22,58936,62742,128.3310982694638,81.73859914242462,165.17160068638617,2.0207295258215097,-1.0,68162,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-e902dc59d3ff9b05/tle-review-09.png?sha256=sha256:c57632d49bcd8047d233c0c8933007e3a11db8d5e5470a8f5749993a8df567b6
scan-fw-e902dc59d3ff9b05,15.0,sha256:33c88a8bfa1dfa6de9036e73f36c66a18d01502e4a4b33a4fb90bfd143558dff,2,upper,282.628853453,15.71748922200004,20,58936,62742,31.467002237951483,55.89877734234344,144.70697936741004,2.5887324597669545,-1.0,,,http://gauss:8090/api/v1/scanner/tracking/scan-fw-e902dc59d3ff9b05/tle-review-10.png?sha256=sha256:30c3532a8b7bbb51e74ae7dcf7d7b943fcf944f9260b5c324ff1f98a228ae7fc
scan-fw-1043f994f9abb964,10.0,sha256:2cd507b42bb369e837547db0499ff3d3634a5f52a86d5a82fb82e1f577c3f18a,3,upper,25.452359672,15.160130361999997,16,59083,63757,68.39899862320426,55.33533649733959,143.81958722965572,2.5990550764351146,-1.0,69319,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-1043f994f9abb964/tle-review-01.png?sha256=sha256:b357e7714c9fe212b0fd97c5235f9bc50d0718a084b1811f7569f4ba3e1b5a76
scan-fw-1043f994f9abb964,10.0,sha256:8e71e5041e3e2eeaf9ce87d42ec8273e94c8ee4509c94b8517bbb83626e4b4cc,2,upper,32.756245235,25.533614274,26,59083,63757,123.31677202179671,69.19514615687136,238.61019195890347,3.448366037380044,-1.0,63757,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-1043f994f9abb964/tle-review-02.png?sha256=sha256:8d51a51765a97b0661d41d95c55d93e2f05b27dd21c5244580fd2114d25b0437
scan-fw-1043f994f9abb964,10.0,sha256:c047a4c54487ad0a4296b2d769d0b570c25f9b3a8f2e6a8dcb140a71eef26b7c,3,lower,131.108380179,14.877323332999993,17,47367,67361,119.25670470448652,60.580399563264464,58.107784480579625,0.9591845695883423,4.0,,,http://gauss:8090/api/v1/scanner/tracking/scan-fw-1043f994f9abb964/tle-review-03.png?sha256=sha256:1e2b73455a595fb0a6b8ab666bdf516b6ae1e5de0348c399383214320192cb8b
scan-fw-1043f994f9abb964,10.0,sha256:14a67631e6d662a987d375091ff4d333aebf56cd91a9852124a0bff4df0e986c,3,upper,145.70469576,14.313139196000009,15,68905,63106,201.2959736308599,146.0693956934002,1228.0725368507203,8.407459557294574,-5.0,,,http://gauss:8090/api/v1/scanner/tracking/scan-fw-1043f994f9abb964/tle-review-04.png?sha256=sha256:d97ef990aa198757ba994366797de7b32e9327430bb6e85b4728e149b261004e
scan-fw-1043f994f9abb964,10.0,sha256:b294e6158ba741f3698419046f2152d9874425ad9ba527d4e8ba10f2315ba05e,3,lower,145.98547338,13.189936450000005,17,68905,63106,128.13679653261966,159.76362640974685,687.5659761267083,4.3036452763240565,-5.0,,,http://gauss:8090/api/v1/scanner/tracking/scan-fw-1043f994f9abb964/tle-review-05.png?sha256=sha256:f70ef36ea821391aff30a20ea909babd51c768ef9b49bc925ba7665d5ad6c972
scan-fw-1043f994f9abb964,10.0,sha256:73bdb641dbd8186cd24fc17e6847be536982a61748b7d7fd656e893b59970825,2,upper,208.41801395,37.322784977,38,66149,56111,424.1721458217142,360.18658743844395,2094.1969905668466,5.814200371702475,-5.0,66149,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-1043f994f9abb964/tle-review-06.png?sha256=sha256:f98eb441824577546c165f0d88dd30cb2f91a301242c373ed9f9c4ed3454193e
scan-fw-1043f994f9abb964,10.0,sha256:6fd821d1ebc0654d00aefff3552e5df4b654c6fbe00eee555832158a2a5208d1,1,lower,216.836603345,20.765396975000016,14,58943,57818,61.32269170055239,146.6773212846512,161.0664664387921,1.0981006813331178,-2.0,,,http://gauss:8090/api/v1/scanner/tracking/scan-fw-1043f994f9abb964/tle-review-07.png?sha256=sha256:251f06af41c9e3796d794e68440a2bd3c8883766e3902b702308017c3746e346
scan-fw-1043f994f9abb964,10.0,sha256:4803997f92d8a07ba29b074df21980d40b12476d71abdeb759ece8f152808d9d,3,upper,280.528780237,16.556237228000043,19,60373,69147,53.87999802638144,73.17715431550853,1001.4689272144241,13.685540748093581,-2.0,67341,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-1043f994f9abb964/tle-review-08.png?sha256=sha256:7b6c73653e9d0f0e6aa0f81e7f04b84af56aae8e1ef91ddf07faf60a32027bbd
scan-fw-1043f994f9abb964,10.0,sha256:1f2cda42a5f7762a7d3b77513382fa8782f8fa310bbc002239fc40e6a72489c7,3,lower,281.932789543,13.328196623999986,15,60373,69147,26.092245106048694,51.63080329924759,671.1544922951492,12.999110015879413,-2.0,,,http://gauss:8090/api/v1/scanner/tracking/scan-fw-1043f994f9abb964/tle-review-09.png?sha256=sha256:696846d381c30f69bdf07e44533cd622096460f9513af00c32891426eddd253f
scan-fw-530f9e29db0f3554,15.0,sha256:c42693e1d9ffdca8f35bacb1d77299c2ae9583c1613743e2bb6de255841d73f0,2,lower,134.31925762,25.680076705000005,20,69145,69316,175.12269431936184,200.35418284877105,2807.188733785175,14.011131157187089,-5.0,69145,False,http://gauss:8090/api/v1/scanner/tracking/scan-fw-530f9e29db0f3554/tle-review-01.png?sha256=sha256:598eb0f3d6f2dfc53433e2e40b2f089657839438aa0fca464b98a262a059ffef
scan-fw-530f9e29db0f3554,15.0,sha256:28443a217f896af18ee790a3a2af26ffb4d8b7d5a126e0dbd16256bacd4928d3,1,lower,140.354644582,18.80275353800002,16,64361,51980,70.35461623268417,85.30756560491118,130.92043361407383,1.5346872541224728,5.0,,,http://gauss:8090/api/v1/scanner/tracking/scan-fw-530f9e29db0f3554/tle-review-02.png?sha256=sha256:b05331d15be45d808c6e2104254a662967a0f9f7d9bbcb9a4e56f896e3b698cb
