session_id,capture_start_utc,sample_rate_hz,visit_index,target_index,channel,edge,source_manifest_sha256,chunk_sha256,source_start_counter,source_end_counter,nominal_overlap_hz,comparison_selected,tracking_selected,candidate_count,qualified_mode_count,pss_candidate,maximum_robust_z,best_robust_z,best_cfo_hz,best_frame_phase_ns,timing_windows,linear_fit_rms_ns,alternating_validation_rms_ns
scan-fw-36922603b4fbdc90,2026-09-17T19:30:01.595232Z,10000000,644,1,2,lower,sha256:6fef40075e4a6a9bfec98b5e93e0240dc6412919045795646393afc715a97044,sha256:4ba1ca83391f9b00e1f65e1a5bb5e3bf61782b3c21a0722fa8e5c0f6d2274e91,1395516611636,1395517811636,9804687.5,True,False,13,0,False,4.91334350282153,,,,0,,
scan-fw-36922603b4fbdc90,2026-09-17T19:30:01.595232Z,10000000,694,4,1,upper,sha256:6fef40075e4a6a9bfec98b5e93e0240dc6412919045795646393afc715a97044,sha256:baae306038494f6d20afdbb038d811129c0e4132f995b48497bf0ccc4ed30d83,1395586765616,1395587965616,9804687.5,True,False,13,1,True,6.052303630219763,6.052303630219763,600000.0,1256366.666662237,90,1078.539052876741,1032.1968719978797
scan-fw-36922603b4fbdc90,2026-09-17T19:30:01.595232Z,10000000,1112,7,4,upper,sha256:6fef40075e4a6a9bfec98b5e93e0240dc6412919045795646393afc715a97044,sha256:d76ade4b4a855fa960de409ef328a27f1055608c50410633cedc2ad27a27b034,1396173241433,1396174441433,9804687.5,True,False,14,2,True,13.025493143198817,13.025493143198817,-200000.0,1030666.66665957,90,1055.3038837073454,1040.6820832326543
scan-fw-36922603b4fbdc90,2026-09-17T19:30:01.595232Z,10000000,1691,0,1,lower,sha256:6fef40075e4a6a9bfec98b5e93e0240dc6412919045795646393afc715a97044,sha256:994ae041b5654ed32bde517c9a63ae56c3cafcc3184d86f048d3a98a974353f9,1396985679908,1396986879908,9804687.5,True,False,13,0,False,5.7581377667909575,,,,0,,
scan-fw-36922603b4fbdc90,2026-09-17T19:30:01.595232Z,10000000,1728,2,3,lower,sha256:6fef40075e4a6a9bfec98b5e93e0240dc6412919045795646393afc715a97044,sha256:59a64d8b1a7b3f01ca4497b51cc2b9cdb1a2a93c3dce19cfacb306136ac65ca2,1397037613700,1397038813700,9804687.5,True,False,13,0,False,5.508985619578742,,,,0,,
scan-fw-36922603b4fbdc90,2026-09-17T19:30:01.595232Z,10000000,1854,5,2,upper,sha256:6fef40075e4a6a9bfec98b5e93e0240dc6412919045795646393afc715a97044,sha256:31de094ce7673f5aac76884c99040bf70408583c1ceb63c0e6c4478a8f757a64,1397214396458,1397215596458,9804687.5,True,False,13,1,True,6.064131015873115,6.064131015873115,600000.0,1200399.9999881687,90,1084.3622103485384,1106.6679068151284
scan-fw-369d9f3f7741d36e,2026-09-17T11:40:01.271521Z,15000000,170,6,3,upper,sha256:178e930b3236ac232050e6a4b28005f63961c3ec39a5784efe2dacbf0aafafdb,sha256:d2aac2e5f331e1d48d8816f9f4476438af374210f9e23ec7fc6446b711df7336,714601324168,714603124168,12304687.5,True,False,13,1,True,11.205496190487708,11.205496190487708,-200000.0,312133.3333333334,90,1084.6804673971,1175.652019716163
scan-fw-369d9f3f7741d36e,2026-09-17T11:40:01.271521Z,15000000,291,5,2,upper,sha256:178e930b3236ac232050e6a4b28005f63961c3ec39a5784efe2dacbf0aafafdb,sha256:9b6273eadf80bbb1aac836f137dbfc64a3a0c35b42260385e6c1916f30ef6648,714856045180,714857845180,12304687.5,True,False,13,0,False,4.99849242221392,,,,0,,
scan-fw-369d9f3f7741d36e,2026-09-17T11:40:01.271521Z,15000000,755,2,3,lower,sha256:178e930b3236ac232050e6a4b28005f63961c3ec39a5784efe2dacbf0aafafdb,sha256:eb1a113c64e8e10c72e57af12fe7540f19f943b979fdbaac52f171a9727caee2,715832584849,715834384849,12304687.5,True,False,13,1,True,6.002328724753922,6.002328724753922,-600000.0,1289533.3333333335,90,1164.3363729480498,1123.3576160070502
scan-fw-369d9f3f7741d36e,2026-09-17T11:40:01.271521Z,15000000,1262,4,1,upper,sha256:178e930b3236ac232050e6a4b28005f63961c3ec39a5784efe2dacbf0aafafdb,sha256:8cb7a1c450edfd779973247dad45b35487620691f119279e069f6ed2d97eb081,716899638646,716901438646,12304687.5,True,False,13,0,False,5.487389524589604,,,,0,,
scan-fw-369d9f3f7741d36e,2026-09-17T11:40:01.271521Z,15000000,1337,1,2,lower,sha256:178e930b3236ac232050e6a4b28005f63961c3ec39a5784efe2dacbf0aafafdb,sha256:3137c5dcc65966a3a6f272767625e03a5987ad01f32a264e7d69363176046907,717057477793,717059277793,12304687.5,True,False,13,0,False,4.96976634197711,,,,0,,
scan-fw-369d9f3f7741d36e,2026-09-17T11:40:01.271521Z,15000000,1446,0,1,lower,sha256:178e930b3236ac232050e6a4b28005f63961c3ec39a5784efe2dacbf0aafafdb,sha256:9b9afe50547cd858253696028e39f97ea96b84e3c02b2bac16ab8862832c56af,717286919581,717288719581,12304687.5,True,False,13,0,False,4.829101322891944,,,,0,,
scan-fw-369d9f3f7741d36e,2026-09-17T11:40:01.271521Z,15000000,1621,7,4,upper,sha256:178e930b3236ac232050e6a4b28005f63961c3ec39a5784efe2dacbf0aafafdb,sha256:ccdcd43e65b595e22c3cd2389971704e5cf6212bdbb6d019cc31734c04153017,717655234963,717657034963,12304687.5,True,False,13,0,False,5.542505285009311,,,,0,,
scan-fw-3b4b781c31aeee7e,2026-09-17T13:00:01.386354Z,10000000,390,2,3,lower,sha256:eb340016013002e1674e37da7a8d39edc3ee4562321d3accb12f4b94294ce02b,sha256:0a1c23b0f523d36cd9eacae62cc4fb64c6cf9426022c01259bb0a338b654b5f1,831681036966,831682236966,9804687.5,True,False,13,0,False,5.105548020054975,,,,0,,
scan-fw-3b4b781c31aeee7e,2026-09-17T13:00:01.386354Z,10000000,769,5,2,upper,sha256:eb340016013002e1674e37da7a8d39edc3ee4562321d3accb12f4b94294ce02b,sha256:d8363b8427aa8a98416f0d6c033eb82fe758bed2d2552ae4b356b26c5acae118,832212781470,832213981470,9804687.5,True,False,13,0,False,5.237874917820806,,,,0,,
scan-fw-3b4b781c31aeee7e,2026-09-17T13:00:01.386354Z,10000000,1531,0,1,lower,sha256:eb340016013002e1674e37da7a8d39edc3ee4562321d3accb12f4b94294ce02b,sha256:e9e5150bf038a5843896c4da5ee9ed7faa960210efb0b403ab013dd59f976878,833281851984,833283051984,9804687.5,True,False,13,0,False,4.9310120755106785,,,,0,,
scan-fw-3b4b781c31aeee7e,2026-09-17T13:00:01.386354Z,10000000,1565,1,2,lower,sha256:eb340016013002e1674e37da7a8d39edc3ee4562321d3accb12f4b94294ce02b,sha256:a6e8e1e5c7a674b6a1f79175d931f73a6bd625f567a3f3ad8f3e3abbcd964dae,833329576977,833330776977,9804687.5,True,False,13,0,False,5.237500183922093,,,,0,,
scan-fw-3b4b781c31aeee7e,2026-09-17T13:00:01.386354Z,10000000,1616,6,3,upper,sha256:eb340016013002e1674e37da7a8d39edc3ee4562321d3accb12f4b94294ce02b,sha256:55f8ad88bcdc07c7dd08fda642fdc9038bbafc877e045782fe8c619d7c373e0d,833401145259,833402345259,9804687.5,True,False,13,0,False,5.004981475637411,,,,0,,
scan-fw-3b4b781c31aeee7e,2026-09-17T13:00:01.386354Z,10000000,2089,4,1,upper,sha256:eb340016013002e1674e37da7a8d39edc3ee4562321d3accb12f4b94294ce02b,sha256:8da24db13aed4f28760a88e39fc235e3ff28d3062a877ead94d8d4793951c41b,834064785747,834065985747,9804687.5,True,False,13,0,False,5.139936067640343,,,,0,,
scan-fw-3b4b781c31aeee7e,2026-09-17T13:00:01.386354Z,10000000,2094,7,4,upper,sha256:eb340016013002e1674e37da7a8d39edc3ee4562321d3accb12f4b94294ce02b,sha256:8da24db13aed4f28760a88e39fc235e3ff28d3062a877ead94d8d4793951c41b,834071799264,834072999264,9804687.5,True,False,13,0,False,4.911520797436195,,,,0,,
scan-fw-3b7ab0ade03b6679,2026-09-17T16:00:01.643455Z,10000000,6,6,3,upper,sha256:654b226cd3d7de43cc02aacb7164ddf38581b39e718f94482e5f61ced52815c4,sha256:7f8b5889f2b3cb83f46491a61f427f1396ffd02b0b02c74e3d24edd1a492650c,1085477886501,1085479086501,9804687.5,True,False,13,0,False,5.49261719100786,,,,0,,
scan-fw-3b7ab0ade03b6679,2026-09-17T16:00:01.643455Z,10000000,702,3,4,lower,sha256:654b226cd3d7de43cc02aacb7164ddf38581b39e718f94482e5f61ced52815c4,sha256:948f787ec2324f9fea5a650e20f19dd38de9822c429bbcdc688626bc3b899905,1086454427859,1086455627859,9804687.5,True,False,13,0,False,5.180064357676505,,,,0,,
scan-fw-3b7ab0ade03b6679,2026-09-17T16:00:01.643455Z,10000000,767,4,1,upper,sha256:654b226cd3d7de43cc02aacb7164ddf38581b39e718f94482e5f61ced52815c4,sha256:5de1caad9b598e91cdadfb74bd31918ad0e7be889fad02be8ac3d41366985cd2,1086545626293,1086546826293,9804687.5,True,False,13,1,True,7.344168032870968,7.344168032870968,-200000.0,926633.3333284372,90,1053.0720864459513,1213.1945358418614
scan-fw-3b7ab0ade03b6679,2026-09-17T16:00:01.643455Z,10000000,1449,2,3,lower,sha256:654b226cd3d7de43cc02aacb7164ddf38581b39e718f94482e5f61ced52815c4,sha256:965f25f806c1e5a391077edf5081735e5f28cd6c1b1e1a6e59f1a7f96ba05b18,1087502466393,1087503666393,9804687.5,True,False,13,0,False,4.886884897929774,,,,0,,
scan-fw-3b7ab0ade03b6679,2026-09-17T16:00:01.643455Z,10000000,1608,7,4,upper,sha256:654b226cd3d7de43cc02aacb7164ddf38581b39e718f94482e5f61ced52815c4,sha256:0c376bc4dfa080646e526fb69dd67ab8031f0f292bada9828c08745330741b5d,1087725524424,1087726724424,9804687.5,True,False,13,0,False,4.661427948668054,,,,0,,
scan-fw-3b7ab0ade03b6679,2026-09-17T16:00:01.643455Z,10000000,1668,1,2,lower,sha256:654b226cd3d7de43cc02aacb7164ddf38581b39e718f94482e5f61ced52815c4,sha256:6c636b7b63791f1300cd3a3d6463f7f778d9000e4d098d970ac15b76ee4aa8e1,1087809718074,1087810918074,9804687.5,True,False,13,0,False,5.051240672307649,,,,0,,
scan-fw-3b7ab0ade03b6679,2026-09-17T16:00:01.643455Z,10000000,1980,5,2,upper,sha256:654b226cd3d7de43cc02aacb7164ddf38581b39e718f94482e5f61ced52815c4,sha256:bad2d58029f73a659c7a4b8e1ea91fe20563082e10e3753793b238abd28b5bcd,1088247500343,1088248700343,9804687.5,True,False,13,0,False,5.8753133410068275,,,,0,,
scan-fw-3c965db47d95e0db,2026-09-17T11:20:05.328120Z,20000000,291,1,2,lower,sha256:22d40af3eedb3e2d91802a61afed8f70221ba9e9fc79b84725c92caf5610ec64,sha256:6ed0de800ebcc5eaffde6139d9c9233d16712a34d583f677a7be16c0ad70d118,687819326560,687821726560,14804687.5,True,False,13,1,True,6.277596809837889,6.277596809837889,200000.0,611316.6666648014,90,1157.4934666588938,1177.8895333085873
scan-fw-3c965db47d95e0db,2026-09-17T11:20:05.328120Z,20000000,363,7,4,upper,sha256:22d40af3eedb3e2d91802a61afed8f70221ba9e9fc79b84725c92caf5610ec64,sha256:93d5184a08bdd18a3598bbdcf5062023f198f197432914a511dc3506af577040,688021474522,688023874522,14804687.5,True,False,13,0,False,5.303026621914434,,,,0,,
scan-fw-3c965db47d95e0db,2026-09-17T11:20:05.328120Z,20000000,912,4,1,upper,sha256:22d40af3eedb3e2d91802a61afed8f70221ba9e9fc79b84725c92caf5610ec64,sha256:ca4641734e52fb24bd10841c9fb639baafbae2f766cddf731a91873eb260fade,689562849763,689565249763,14804687.5,True,True,13,1,True,6.02569494517113,6.02569494517113,200000.0,1058366.6666608371,90,1140.891205544665,1332.6998347883284
scan-fw-3c965db47d95e0db,2026-09-17T11:20:05.328120Z,20000000,1149,3,4,lower,sha256:22d40af3eedb3e2d91802a61afed8f70221ba9e9fc79b84725c92caf5610ec64,sha256:67ced4eced5c82174ee31812b80adac0097ccb3959cf08e3930494af2af682cc,690228309250,690230709250,14804687.5,True,False,13,0,False,4.9217172893725625,,,,0,,
scan-fw-3c965db47d95e0db,2026-09-17T11:20:05.328120Z,20000000,1665,6,3,upper,sha256:22d40af3eedb3e2d91802a61afed8f70221ba9e9fc79b84725c92caf5610ec64,sha256:ddbd10b9be4a31b7253890d9e21035406358b417f3a9400543732ec3f23fe8b6,691677060622,691679460622,14804687.5,True,False,13,0,False,5.189887715745756,,,,0,,
scan-fw-3c965db47d95e0db,2026-09-17T11:20:05.328120Z,20000000,1780,0,1,lower,sha256:22d40af3eedb3e2d91802a61afed8f70221ba9e9fc79b84725c92caf5610ec64,sha256:a685a1ad6cfdea4b537cddb3bcf4fbdf736ace095dabeba3f0dba0260a2b0179,691999950694,692002350694,14804687.5,True,False,13,0,False,5.774757905804436,,,,0,,
scan-fw-3c965db47d95e0db,2026-09-17T11:20:05.328120Z,20000000,1868,5,2,upper,sha256:22d40af3eedb3e2d91802a61afed8f70221ba9e9fc79b84725c92caf5610ec64,sha256:d6c17c81977f74abf64e230b6b4ef0a31ccc18f11ae05a6607ffde1315b286fb,692247000280,692249400280,14804687.5,True,False,13,0,False,5.037392435577957,,,,0,,
scan-fw-4c6996e6f3096ea8,2026-09-17T22:20:17.193178Z,20000000,198,0,1,lower,sha256:cecf146b167b0e2fa978294eefabb199743c68f1bf6ba0030bf68729fd798a20,sha256:a8011a288285ffab8927af22b3f72016797c6d26d7aad46df7f5087ddfe5d811,1633056842841,1633059242841,14804687.5,True,False,13,0,False,5.376533669078474,,,,0,,
scan-fw-4c6996e6f3096ea8,2026-09-17T22:20:17.193178Z,20000000,441,7,4,upper,sha256:cecf146b167b0e2fa978294eefabb199743c68f1bf6ba0030bf68729fd798a20,sha256:946bab1aee7f12db152b4746ae09a306d69dd89cdf5da50142d74fe36e16c27a,1633739288670,1633741688670,14804687.5,True,False,13,0,False,5.06297223068148,,,,0,,
scan-fw-4c6996e6f3096ea8,2026-09-17T22:20:17.193178Z,20000000,633,6,3,upper,sha256:cecf146b167b0e2fa978294eefabb199743c68f1bf6ba0030bf68729fd798a20,sha256:b3783966378283e5edfe2dcf318f96719498abf05664042b795ad74b67aa3c72,1634278244103,1634280644103,14804687.5,True,False,13,0,False,5.839632703894158,,,,0,,
scan-fw-4c6996e6f3096ea8,2026-09-17T22:20:17.193178Z,20000000,968,1,2,lower,sha256:cecf146b167b0e2fa978294eefabb199743c68f1bf6ba0030bf68729fd798a20,sha256:1fd665f3c21420f365be814938b0062ce2bd3f41bff6b7b76850d4238f102240,1635218691210,1635221091210,14804687.5,True,False,13,0,False,5.614517672264431,,,,0,,
scan-fw-4c6996e6f3096ea8,2026-09-17T22:20:17.193178Z,20000000,1076,2,3,lower,sha256:cecf146b167b0e2fa978294eefabb199743c68f1bf6ba0030bf68729fd798a20,sha256:79c2791f7263c2599577d69f2f114b303d81dfeab18ed167f794de9217a1bd61,1635521949801,1635524349801,14804687.5,True,False,13,1,True,9.496365476102277,9.496365476102277,200000.0,1036516.6666597897,90,803.7232961995034,803.412950275402
scan-fw-4c6996e6f3096ea8,2026-09-17T22:20:17.193178Z,20000000,1108,5,2,upper,sha256:cecf146b167b0e2fa978294eefabb199743c68f1bf6ba0030bf68729fd798a20,sha256:794267d3db9e1fa9e31c9c1cb5efc5cb4a6289198b135b0b9eee60ab1447dfa9,1635611766210,1635614166210,14804687.5,True,False,13,0,False,5.671324309130228,,,,0,,
scan-fw-4c6996e6f3096ea8,2026-09-17T22:20:17.193178Z,20000000,1924,4,1,upper,sha256:cecf146b167b0e2fa978294eefabb199743c68f1bf6ba0030bf68729fd798a20,sha256:0194932d3cfc61eb012dd6fb22c29000868ca800b9505d17324149914d9daf0f,1637902791438,1637905191438,14804687.5,True,False,13,2,True,6.78677749061562,6.78677749061562,0.0,1132033.333321043,90,877.9692602577619,889.5752612005571
scan-fw-4de4342443509fb0,2026-09-17T10:40:01.520520Z,15000000,104,1,2,lower,sha256:6c680041f05010ca4e926cd3b6d600d8b922e024e2e3eb91b93246b87e67fe59,sha256:61b10f6c23edb62d2c3d427b7c61c37f58c8986b0270e5e7dc613e87cde3cb1b,629254859103,629256659103,12304687.5,True,False,13,0,False,5.731658281906305,,,,0,,
scan-fw-4de4342443509fb0,2026-09-17T10:40:01.520520Z,15000000,819,5,2,upper,sha256:6c680041f05010ca4e926cd3b6d600d8b922e024e2e3eb91b93246b87e67fe59,sha256:4d3ff69511fd7ae716009cdf7aee501b09ee25592c985c57551e46e91f5f7ff7,630759914475,630761714475,12304687.5,True,False,13,0,False,4.986102332121191,,,,0,,
scan-fw-4de4342443509fb0,2026-09-17T10:40:01.520520Z,15000000,1097,4,1,upper,sha256:6c680041f05010ca4e926cd3b6d600d8b922e024e2e3eb91b93246b87e67fe59,sha256:17702faea98e7ed4e53401922ac3fff8c4bd3ecea9f1dd13759b8e840129a42e,631344955440,631346755440,12304687.5,True,False,13,0,False,5.648188995595602,,,,0,,
scan-fw-4de4342443509fb0,2026-09-17T10:40:01.520520Z,15000000,1326,6,3,upper,sha256:6c680041f05010ca4e926cd3b6d600d8b922e024e2e3eb91b93246b87e67fe59,sha256:cc04b0dac6518b69fb7e2c12d8584f4931a9a6a8ea807c611e01acc31e9f3f0c,631826911218,631828711218,12304687.5,True,False,13,0,False,5.7435621044436225,,,,0,,
scan-fw-4de4342443509fb0,2026-09-17T10:40:01.520520Z,15000000,1592,7,4,upper,sha256:6c680041f05010ca4e926cd3b6d600d8b922e024e2e3eb91b93246b87e67fe59,sha256:664b46ad12c7df65f9be5ff75a27f208f3f7abb8653616518048707be0c9709b,632386725906,632388525906,12304687.5,True,False,13,0,False,5.8500176799656165,,,,0,,
scan-fw-4de4342443509fb0,2026-09-17T10:40:01.520520Z,15000000,1630,2,3,lower,sha256:6c680041f05010ca4e926cd3b6d600d8b922e024e2e3eb91b93246b87e67fe59,sha256:9fe3158d821dfbe8645e156a76a6c29ce33d08ce08b1fc9180d62395946e3e97,632466732729,632468532729,12304687.5,True,False,13,1,True,6.796095896947309,6.796095896947309,0.0,1219666.6666666667,90,850.6154117979696,934.9377443467213
scan-fw-4de4342443509fb0,2026-09-17T10:40:01.520520Z,15000000,2116,3,4,lower,sha256:6c680041f05010ca4e926cd3b6d600d8b922e024e2e3eb91b93246b87e67fe59,sha256:a05f28505639a45eef348704abebfe02f3f3520b4cbd7de0006d925818ff103a,633489651210,633491451210,12304687.5,True,False,13,3,True,13.413778047692073,13.413778047692073,200000.0,154400.0,90,795.7353558498783,770.0459616520533
scan-fw-542dcf033d7c6108,2026-09-17T20:00:07.041798Z,10000000,356,1,2,lower,sha256:844372a2fa23fe4cb916aee8bc9e50d23a4c97436998242944d5e879071e1963,sha256:f7c90ea0cd30728dd9cee8d7af27677fb62d24c2d63ec5d5a073963d523469e3,1439525377372,1439526577372,9804687.5,True,False,13,0,False,5.1502140192555945,,,,0,,
scan-fw-542dcf033d7c6108,2026-09-17T20:00:07.041798Z,10000000,585,2,3,lower,sha256:844372a2fa23fe4cb916aee8bc9e50d23a4c97436998242944d5e879071e1963,sha256:5e27d09688701d5e5236323644da38a9f1bb530f9f8866575e4b49b606252c31,1439846691790,1439847891790,9804687.5,True,False,13,1,True,6.691599013539002,6.691599013539002,800000.0,92766.66666293221,90,1161.787052635814,1118.7034731330182
scan-fw-542dcf033d7c6108,2026-09-17T20:00:07.041798Z,10000000,759,3,4,lower,sha256:844372a2fa23fe4cb916aee8bc9e50d23a4c97436998242944d5e879071e1963,sha256:729ca6bb278d7dc96e560debe286e120bf97fb1fa3aff1a2a6d12cb8bfeca4ce,1440090839524,1440092039524,9804687.5,True,False,13,0,False,5.022287989701105,,,,0,,
scan-fw-542dcf033d7c6108,2026-09-17T20:00:07.041798Z,10000000,906,4,1,upper,sha256:844372a2fa23fe4cb916aee8bc9e50d23a4c97436998242944d5e879071e1963,sha256:3e4f556bd0765e7a9ba97e457a0db7e2ff636d769077ee89fbce8c0b32846b9e,1440297061447,1440298261447,9804687.5,True,False,13,0,False,5.179074794763342,,,,0,,
scan-fw-542dcf033d7c6108,2026-09-17T20:00:07.041798Z,10000000,1132,7,4,upper,sha256:844372a2fa23fe4cb916aee8bc9e50d23a4c97436998242944d5e879071e1963,sha256:76af0bbd62ee84806592094fa5156361777b1a8c253c86cbea48b7463d9e16ef,1440614138728,1440615338728,9804687.5,True,False,13,1,True,7.218717185924572,7.218717185924572,-200000.0,292833.33332610887,89,994.2357719314717,946.6835537210812
scan-fw-542dcf033d7c6108,2026-09-17T20:00:07.041798Z,10000000,1357,6,3,upper,sha256:844372a2fa23fe4cb916aee8bc9e50d23a4c97436998242944d5e879071e1963,sha256:b2ce63992da2e3d409e4b354e335ad162627614a2bc4c3c7c6fcf6ec4774e381,1440929816857,1440931016857,9804687.5,True,False,13,1,True,8.053448243290612,8.053448243290612,-200000.0,1330766.6666580068,90,942.313948860136,1067.1163695363603
scan-fw-542dcf033d7c6108,2026-09-17T20:00:07.041798Z,10000000,1612,5,2,upper,sha256:844372a2fa23fe4cb916aee8bc9e50d23a4c97436998242944d5e879071e1963,sha256:e612607f702717f773f902b827555bb55e15439762594d19e854bb3ea30e0d91,1441287622678,1441288822678,9804687.5,True,False,13,0,False,5.410838660229683,,,,0,,
scan-fw-5a5a9ac56b112e16,2026-09-17T20:10:01.519955Z,15000000,118,5,2,upper,sha256:5a0e0de38e812d163b823d5fd58ceebf2c3f527cc275c35ab12024d77a546652,sha256:90fa93517055a7044fce4837ce85cc15a850e742a6a559468de8575c045b3bab,1451286944296,1451288744296,12304687.5,True,False,13,0,False,5.239865446934864,,,,0,,
scan-fw-5a5a9ac56b112e16,2026-09-17T20:10:01.519955Z,15000000,121,1,2,lower,sha256:5a0e0de38e812d163b823d5fd58ceebf2c3f527cc275c35ab12024d77a546652,sha256:0794cb3fe8f5fdb1229919e94ca00f52fd573969edfeab25a65bed804ec37db7,1451293260868,1451295060868,12304687.5,True,False,13,0,False,5.747940882077599,,,,0,,
scan-fw-5a5a9ac56b112e16,2026-09-17T20:10:01.519955Z,15000000,126,7,4,upper,sha256:5a0e0de38e812d163b823d5fd58ceebf2c3f527cc275c35ab12024d77a546652,sha256:0794cb3fe8f5fdb1229919e94ca00f52fd573969edfeab25a65bed804ec37db7,1451303782696,1451305582696,12304687.5,True,False,13,0,False,5.0685236997675895,,,,0,,
scan-fw-5a5a9ac56b112e16,2026-09-17T20:10:01.519955Z,15000000,402,6,3,upper,sha256:5a0e0de38e812d163b823d5fd58ceebf2c3f527cc275c35ab12024d77a546652,sha256:6067d868a4ba6caa1ed28de9f3a7c99455e27abc60e47fcc88565dd1bfae740c,1451884667464,1451886467464,12304687.5,True,False,13,0,False,5.419674224025489,,,,0,,
scan-fw-5a5a9ac56b112e16,2026-09-17T20:10:01.519955Z,15000000,884,3,4,lower,sha256:5a0e0de38e812d163b823d5fd58ceebf2c3f527cc275c35ab12024d77a546652,sha256:bc0c450d8859d4638241e1c1f4f60037259e7f734c534ef6c3e17cf032647ee1,1452899059087,1452900859087,12304687.5,True,True,13,0,False,5.732732110526978,,,,0,,
scan-fw-5a5a9ac56b112e16,2026-09-17T20:10:01.519955Z,15000000,1414,2,3,lower,sha256:5a0e0de38e812d163b823d5fd58ceebf2c3f527cc275c35ab12024d77a546652,sha256:b08b5c3be256992fe7fb0c95106693a2f24ae42d721408a4e81fa0be57854f7d,1454014584139,1454016384139,12304687.5,True,False,13,0,False,5.396064749671837,,,,0,,
scan-fw-5a5a9ac56b112e16,2026-09-17T20:10:01.519955Z,15000000,1603,0,1,lower,sha256:5a0e0de38e812d163b823d5fd58ceebf2c3f527cc275c35ab12024d77a546652,sha256:4126f2bd443c0ff7b3e8c36a1f1246420053cba5d79a1a3940a71347a1b934ca,1454412406996,1454414206996,12304687.5,True,False,13,0,False,5.063274843139963,,,,0,,
scan-fw-5cc12d007bc99130,2026-09-17T10:10:01.518749Z,15000000,169,3,4,lower,sha256:b8b662b065ce09cc29f0edd533488fe46ebf06b125c1d7fd16d917de21b92b02,sha256:2447c2b913f131e2806dae0b2fcc3024981ac461c392af70dd130976a374a012,585151803638,585153603638,12304687.5,True,False,13,0,False,5.66899428986324,,,,0,,
scan-fw-5cc12d007bc99130,2026-09-17T10:10:01.518749Z,15000000,254,1,2,lower,sha256:b8b662b065ce09cc29f0edd533488fe46ebf06b125c1d7fd16d917de21b92b02,sha256:511e838be475c99a3443e8c96f9cd88258aa56e3ed2d9b3ca1d10f6c5a6000bc,585330693293,585332493293,12304687.5,True,False,13,0,False,5.132920011533434,,,,0,,
scan-fw-5cc12d007bc99130,2026-09-17T10:10:01.518749Z,15000000,418,5,2,upper,sha256:b8b662b065ce09cc29f0edd533488fe46ebf06b125c1d7fd16d917de21b92b02,sha256:bede36f5f0a0a46e7d5b1c537dcd8cb590dc7cc76b3d51cc1b8479dbaf194e6b,585675888407,585677688407,12304687.5,True,False,13,0,False,5.1614552991018385,,,,0,,
scan-fw-5cc12d007bc99130,2026-09-17T10:10:01.518749Z,15000000,640,2,3,lower,sha256:b8b662b065ce09cc29f0edd533488fe46ebf06b125c1d7fd16d917de21b92b02,sha256:9461dc588d203fe911b8c76e1c7d66f387f8a6faa0429bd93e629db7a668997c,586143146651,586144946651,12304687.5,True,False,13,0,False,5.342450623677019,,,,0,,
scan-fw-5cc12d007bc99130,2026-09-17T10:10:01.518749Z,15000000,691,0,1,lower,sha256:b8b662b065ce09cc29f0edd533488fe46ebf06b125c1d7fd16d917de21b92b02,sha256:52e1827f10a82b2f7730e6421c63c6591a07df1228cca23299d7cc35d544bbeb,586250478548,586252278548,12304687.5,True,False,13,0,False,5.99667784365343,,,,0,,
scan-fw-5cc12d007bc99130,2026-09-17T10:10:01.518749Z,15000000,1236,4,1,upper,sha256:b8b662b065ce09cc29f0edd533488fe46ebf06b125c1d7fd16d917de21b92b02,sha256:8faecc7a0582bc9b9847fe29ba97ccd7a2d9459c965c8d77451ce21a17cc5a67,587397515225,587399315225,12304687.5,True,False,13,0,False,5.26758172095524,,,,0,,
scan-fw-5cc12d007bc99130,2026-09-17T10:10:01.518749Z,15000000,1979,7,4,upper,sha256:b8b662b065ce09cc29f0edd533488fe46ebf06b125c1d7fd16d917de21b92b02,sha256:a0a374a023a0021ab30d7a1c9107317e6838d570256808c6dfaa1f2660fe6858,588961299287,588963099287,12304687.5,True,False,13,0,False,4.8228628309017125,,,,0,,
scan-fw-606dd496a1243ac2,2026-09-17T20:30:16.717269Z,10000000,1191,2,3,lower,sha256:3abc9bff90845dd96fd32a11209bd77be94699337bd598e6e4044c7db0f0284c,sha256:7432961d0676d52651a2eca24aba31a9d001245c506abe44b9b4f4c6c28f453a,1481995120178,1481996320178,9804687.5,True,False,13,0,False,4.969071420100913,,,,0,,
scan-fw-606dd496a1243ac2,2026-09-17T20:30:16.717269Z,10000000,1500,6,3,upper,sha256:3abc9bff90845dd96fd32a11209bd77be94699337bd598e6e4044c7db0f0284c,sha256:5f94e462e03216c6eb2a5d70185e56b0fe7d4e8e2b68135cbd0c442e87012dc7,1482428688959,1482429888959,9804687.5,True,False,13,0,False,5.342970351320378,,,,0,,
scan-fw-606dd496a1243ac2,2026-09-17T20:30:16.717269Z,10000000,1704,0,1,lower,sha256:3abc9bff90845dd96fd32a11209bd77be94699337bd598e6e4044c7db0f0284c,sha256:192c54d28108594d82b34fa6de1ca80a78a115f2f9dc5ea3484bcfa58c195f92,1482714847754,1482716047754,9804687.5,True,False,13,0,False,4.760785420487956,,,,0,,
